id_cardiologique,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
968,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,13,20,129280,0.016,de 10 a  14 ans,tous sexes
969,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,0,7710,,de 10 a  14 ans,tous sexes
970,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,6,0,60840,,de 10 a  14 ans,tous sexes
971,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,83,10,61580,0.018,de 10 a  14 ans,tous sexes
972,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,,0,8490,,de 10 a  14 ans,tous sexes
973,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,99,999,500,4122100,0.012,de 10 a  14 ans,tous sexes
974,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,1,999,0,12830,,de 15 a  19 ans,hommes
975,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,3,999,0,9020,,de 15 a  19 ans,hommes
976,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,999,0,36510,,de 15 a  19 ans,hommes
977,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,6,999,0,4920,,de 15 a  19 ans,hommes
978,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,77,10,48490,0.027,de 15 a  19 ans,hommes
979,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,93,20,53870,0.028,de 15 a  19 ans,hommes
980,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,999,100,378540,0.027,de 15 a  19 ans,hommes
981,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,36,0,5840,,de 15 a  19 ans,hommes
982,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,41,0,10010,,de 15 a  19 ans,hommes
983,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,21,0,15280,,de 15 a  19 ans,hommes
984,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,0,17280,,de 15 a  19 ans,hommes
985,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,70,0,7340,,de 15 a  19 ans,hommes
986,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,0,15980,,de 15 a  19 ans,hommes
987,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,90,0,4440,,de 15 a  19 ans,hommes
988,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,14,0,21390,,de 15 a  19 ans,hommes
989,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,40,193950,0.018,de 15 a  19 ans,hommes
990,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,51,0,17020,,de 15 a  19 ans,hommes
991,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,52,0,4800,,de 15 a  19 ans,hommes
992,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,57,0,26350,,de 15 a  19 ans,hommes
993,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,8,0,8290,,de 15 a  19 ans,hommes
994,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,72,0,18000,,de 15 a  19 ans,hommes
995,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,85,0,22160,,de 15 a  19 ans,hommes
996,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,35,0,34630,,de 15 a  19 ans,hommes
997,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,999,0,105100,,de 15 a  19 ans,hommes
998,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,17,0,18900,,de 15 a  19 ans,hommes
999,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,33,0,49320,,de 15 a  19 ans,hommes
1000,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,40,0,12470,,de 15 a  19 ans,hommes
